cod_est,fecha,entradas
627,2024-02-21,9058
628,2024-02-21,12707
1102,2024-02-21,3271
1103,2024-02-21,2139
1104,2024-02-21,3925
1105,2024-02-21,4378
1106,2024-02-21,3648
505,2024-02-21,14418
701,2024-02-21,5536
702,2024-02-21,6114
703,2024-02-21,8127
704,2024-02-21,10417
705,2024-02-21,8882
707,2024-02-21,9184
708,2024-02-21,5485
709,2024-02-21,5812
712,2024-02-21,7473
714,2024-02-21,17714
716,2024-02-21,10266
717,2024-02-21,4705
718,2024-02-21,5108
719,2024-02-21,8152
720,2024-02-21,5158
721,2024-02-21,3799
722,2024-02-21,1283
723,2024-02-21,2038
418,2024-02-21,11952
802,2024-02-21,18192
803,2024-02-21,5737
806,2024-02-21,6416
807,2024-02-21,7498
808,2024-02-21,6089
411,2024-02-21,47455
510,2024-02-21,14971
612,2024-02-21,11599
901,2024-02-21,5888
902,2024-02-21,10593
903,2024-02-21,4831
905,2024-02-21,2692
906,2024-02-21,5661
908,2024-02-21,5309
909,2024-02-21,4680
913,2024-02-21,5863
915,2024-02-21,6894
916,2024-02-21,7725
917,2024-02-21,8656
918,2024-02-21,7876
919,2024-02-21,7070
920,2024-02-21,7498
921,2024-02-21,3397
922,2024-02-21,11524
951,2024-02-21,3799
952,2024-02-21,4202
101,2024-02-21,58048
110,2024-02-21,17588
151,2024-02-21,22117
404,2024-02-21,20582
711,2024-02-21,16833
1001,2024-02-21,6039
1002,2024-02-21,17563
1013,2024-02-21,3045
1014,2024-02-21,5837
1016,2024-02-21,23853
1018,2024-02-21,6592
1019,2024-02-21,8731
1051,2024-02-21,3825
1052,2024-02-21,3950
1053,2024-02-21,7020
1054,2024-02-21,2189
102,2024-02-22,9486
103,2024-02-22,11943
104,2024-02-22,16674
105,2024-02-22,7052
107,2024-02-22,8621
108,2024-02-22,12170
113,2024-02-22,11647
114,2024-02-22,9190
115,2024-02-22,7484
116,2024-02-22,23044
117,2024-02-22,6893
118,2024-02-22,17789
119,2024-02-22,12898
120,2024-02-22,14195
122,2024-02-22,5596
123,2024-02-22,6802
124,2024-02-22,7621
125,2024-02-22,9895
126,2024-02-22,6711
127,2024-02-22,4936
128,2024-02-22,3981
129,2024-02-22,6415
130,2024-02-22,3503
152,2024-02-22,4072
106,2024-02-22,23521
202,2024-02-22,13444
204,2024-02-22,8030
205,2024-02-22,7257
206,2024-02-22,9463
207,2024-02-22,4732
209,2024-02-22,15400
210,2024-02-22,5186
211,2024-02-22,6597
212,2024-02-22,9668
213,2024-02-22,9964
214,2024-02-22,10191
251,2024-02-22,9486
252,2024-02-22,4072
253,2024-02-22,6324
254,2024-02-22,4345
255,2024-02-22,4072
625,2024-02-22,54890
112,2024-02-22,56437
301,2024-02-22,24067
302,2024-02-22,11328
303,2024-02-22,9076
304,2024-02-22,21542
305,2024-02-22,12511
307,2024-02-22,19654
308,2024-02-22,27593
309,2024-02-22,5892
310,2024-02-22,30687
311,2024-02-22,75818
351,2024-02-22,8053
352,2024-02-22,7621
353,2024-02-22,8280
354,2024-02-22,10055
355,2024-02-22,14468
356,2024-02-22,6347
357,2024-02-22,10851
109,2024-02-22,14786
153,2024-02-22,14559
405,2024-02-22,4390
406,2024-02-22,8758
407,2024-02-22,7439
409,2024-02-22,5937
410,2024-02-22,21406
412,2024-02-22,7188
413,2024-02-22,9554
414,2024-02-22,4049
415,2024-02-22,7234
416,2024-02-22,5732
417,2024-02-22,7461
419,2024-02-22,5596
420,2024-02-22,4117
421,2024-02-22,4641
422,2024-02-22,3276
111,2024-02-22,21133
501,2024-02-22,7893
502,2024-02-22,5869
503,2024-02-22,7712
504,2024-02-22,10760
506,2024-02-22,8462
507,2024-02-22,10942
511,2024-02-22,7598
513,2024-02-22,6256
517,2024-02-22,9622
518,2024-02-22,6460
519,2024-02-22,3913
520,2024-02-22,4891
521,2024-02-22,11419
522,2024-02-22,9349
525,2024-02-22,7916
526,2024-02-22,4663
527,2024-02-22,18221
528,2024-02-22,4231
529,2024-02-22,6870
530,2024-02-22,4459
551,2024-02-22,2320
552,2024-02-22,4663
523,2024-02-22,24340
601,2024-02-22,7939
602,2024-02-22,12716
604,2024-02-22,8849
605,2024-02-22,27684
606,2024-02-22,17516
608,2024-02-22,4504
609,2024-02-22,24454
611,2024-02-22,22566
613,2024-02-22,13353
617,2024-02-22,5823
620,2024-02-22,12625
621,2024-02-22,7439
622,2024-02-22,23612
626,2024-02-22,10282
627,2024-02-22,8075
628,2024-02-22,11579
1102,2024-02-22,2980
1103,2024-02-22,2002
1104,2024-02-22,3549
1105,2024-02-22,3935
1106,2024-02-22,3435
505,2024-02-22,13125
701,2024-02-22,4254
702,2024-02-22,5005
703,2024-02-22,6915
704,2024-02-22,8530
705,2024-02-22,7757
707,2024-02-22,7984
708,2024-02-22,4641
709,2024-02-22,5300
712,2024-02-22,6597
714,2024-02-22,15673
716,2024-02-22,9418
717,2024-02-22,4208
718,2024-02-22,4550
719,2024-02-22,7325
720,2024-02-22,4504
721,2024-02-22,3480
722,2024-02-22,1160
723,2024-02-22,1729
418,2024-02-22,10851
802,2024-02-22,16287
803,2024-02-22,5459
806,2024-02-22,6438
807,2024-02-22,7029
808,2024-02-22,5846
411,2024-02-22,43266
510,2024-02-22,13694
612,2024-02-22,10691
901,2024-02-22,5300
902,2024-02-22,9531
903,2024-02-22,4618
905,2024-02-22,2548
906,2024-02-22,5164
908,2024-02-22,4868
909,2024-02-22,4413
913,2024-02-22,5255
915,2024-02-22,6096
916,2024-02-22,7097
917,2024-02-22,7802
918,2024-02-22,7302
919,2024-02-22,6847
920,2024-02-22,6096
921,2024-02-22,2912
922,2024-02-22,6483
951,2024-02-22,3367
952,2024-02-22,3913
101,2024-02-22,52911
110,2024-02-22,17061
151,2024-02-22,20382
404,2024-02-22,19017
711,2024-02-22,15127
1001,2024-02-22,5346
1002,2024-02-22,15923
1013,2024-02-22,2138
1014,2024-02-22,5277
1016,2024-02-22,21383
1018,2024-02-22,5869
1019,2024-02-22,7393
1051,2024-02-22,3298
1052,2024-02-22,3685
1053,2024-02-22,6369
1054,2024-02-22,1888
102,2024-02-23,9361
103,2024-02-23,11668
104,2024-02-23,16864
105,2024-02-23,6808
107,2024-02-23,7906
108,2024-02-23,11511
113,2024-02-23,12631
114,2024-02-23,9787
115,2024-02-23,8690
116,2024-02-23,23762
117,2024-02-23,7077
118,2024-02-23,17469
119,2024-02-23,13460
120,2024-02-23,14804
122,2024-02-23,6136
123,2024-02-23,6808
124,2024-02-23,7682
125,2024-02-23,9384
126,2024-02-23,6898
127,2024-02-23,5017
128,2024-02-23,3986
129,2024-02-23,6450
130,2024-02-23,3359
152,2024-02-23,3404
106,2024-02-23,23381
202,2024-02-23,12967
204,2024-02-23,7883
205,2024-02-23,6584
206,2024-02-23,9720
207,2024-02-23,5039
209,2024-02-23,15901
210,2024-02-23,5532
211,2024-02-23,6607
212,2024-02-23,9003
213,2024-02-23,9451
214,2024-02-23,9339
251,2024-02-23,9272
252,2024-02-23,4300
253,2024-02-23,6495
254,2024-02-23,4457
255,2024-02-23,4255
625,2024-02-23,55295
112,2024-02-23,57333
301,2024-02-23,24703
302,2024-02-23,11153
303,2024-02-23,9182
304,2024-02-23,20806
305,2024-02-23,12743
307,2024-02-23,21164
308,2024-02-23,28913
309,2024-02-23,5733
310,2024-02-23,29137
311,2024-02-23,74354
351,2024-02-23,8264
352,2024-02-23,7211
353,2024-02-23,8622
354,2024-02-23,9944
355,2024-02-23,15296
356,2024-02-23,6674
357,2024-02-23,11153
109,2024-02-23,15229
153,2024-02-23,13818
405,2024-02-23,3986
406,2024-02-23,8309
407,2024-02-23,6987
409,2024-02-23,5509
410,2024-02-23,20134
412,2024-02-23,7570
413,2024-02-23,9093
414,2024-02-23,3807
415,2024-02-23,6876
416,2024-02-23,5577
417,2024-02-23,9093
419,2024-02-23,4927
420,2024-02-23,4054
421,2024-02-23,4748
422,2024-02-23,3315
111,2024-02-23,21746
501,2024-02-23,8130
502,2024-02-23,5756
503,2024-02-23,6808
504,2024-02-23,10571
506,2024-02-23,8936
507,2024-02-23,10795
511,2024-02-23,6764
513,2024-02-23,6652
517,2024-02-23,10593
518,2024-02-23,6383
519,2024-02-23,4255
520,2024-02-23,4905
521,2024-02-23,10795
522,2024-02-23,9518
525,2024-02-23,7839
526,2024-02-23,4569
527,2024-02-23,18320
528,2024-02-23,4255
529,2024-02-23,6853
530,2024-02-23,4412
551,2024-02-23,2262
552,2024-02-23,4502
523,2024-02-23,23896
601,2024-02-23,7592
602,2024-02-23,12788
604,2024-02-23,8466
605,2024-02-23,27972
606,2024-02-23,18544
608,2024-02-23,4054
609,2024-02-23,23762
611,2024-02-23,20268
613,2024-02-23,12094
617,2024-02-23,5039
620,2024-02-23,11646
621,2024-02-23,6540
622,2024-02-23,17961
626,2024-02-23,10571
627,2024-02-23,7973
628,2024-02-23,11668
1102,2024-02-23,3001
1103,2024-02-23,1926
1104,2024-02-23,3583
1105,2024-02-23,3897
1106,2024-02-23,3270
505,2024-02-23,12721
701,2024-02-23,4233
702,2024-02-23,4748
703,2024-02-23,6898
704,2024-02-23,8085
705,2024-02-23,7659
707,2024-02-23,7704
708,2024-02-23,4524
709,2024-02-23,4770
712,2024-02-23,6181
714,2024-02-23,13930
716,2024-02-23,9317
717,2024-02-23,4345
718,2024-02-23,4591
719,2024-02-23,7301
720,2024-02-23,4278
721,2024-02-23,3359
722,2024-02-23,1097
723,2024-02-23,1389
418,2024-02-23,10302
802,2024-02-23,14109
803,2024-02-23,5241
806,2024-02-23,7973
807,2024-02-23,6853
808,2024-02-23,6428
411,2024-02-23,42776
510,2024-02-23,12564
612,2024-02-23,10078
901,2024-02-23,5106
902,2024-02-23,9921
903,2024-02-23,4255
905,2024-02-23,2441
906,2024-02-23,4681
908,2024-02-23,4546
909,2024-02-23,3986
913,2024-02-23,4882
915,2024-02-23,6226
916,2024-02-23,7077
917,2024-02-23,7749
918,2024-02-23,7077
919,2024-02-23,6428
920,2024-02-23,6024
921,2024-02-23,3180
922,2024-02-23,8891
951,2024-02-23,3247
952,2024-02-23,3561
101,2024-02-23,50682
110,2024-02-23,18365
151,2024-02-23,19350
404,2024-02-23,17984
711,2024-02-23,13214
1001,2024-02-23,5353
1002,2024-02-23,14423
1013,2024-02-23,3494
1014,2024-02-23,5263
1016,2024-02-23,20649
1018,2024-02-23,5845
1019,2024-02-23,7055
1051,2024-02-23,3315
1052,2024-02-23,3516
1053,2024-02-23,6092
1054,2024-02-23,1209
102,2024-02-24,7233
103,2024-02-24,9511
104,2024-02-24,13115
105,2024-02-24,6506
107,2024-02-24,5011
108,2024-02-24,7968
113,2024-02-24,12540
114,2024-02-24,9215
115,2024-02-24,9351
116,2024-02-24,21012
117,2024-02-24,5115
118,2024-02-24,12556
119,2024-02-24,11341
120,2024-02-24,12284
122,2024-02-24,4556
123,2024-02-24,5499
124,2024-02-24,5595
125,2024-02-24,6194
126,2024-02-24,5227
127,2024-02-24,3373
128,2024-02-24,2757
129,2024-02-24,5858
130,2024-02-24,2222
152,2024-02-24,1279
106,2024-02-24,19038
202,2024-02-24,9367
204,2024-02-24,5962
205,2024-02-24,6418
206,2024-02-24,8640
207,2024-02-24,4524
209,2024-02-24,18798
210,2024-02-24,6226
211,2024-02-24,5715
212,2024-02-24,5818
213,2024-02-24,7633
214,2024-02-24,6474
251,2024-02-24,7457
252,2024-02-24,3197
253,2024-02-24,5155
254,2024-02-24,3053
255,2024-02-24,2845
625,2024-02-24,42112
112,2024-02-24,64371
301,2024-02-24,23953
302,2024-02-24,8856
303,2024-02-24,6466
304,2024-02-24,14482
305,2024-02-24,11645
307,2024-02-24,22515
308,2024-02-24,29060
309,2024-02-24,3077
310,2024-02-24,18654
311,2024-02-24,41544
351,2024-02-24,7785
352,2024-02-24,5411
353,2024-02-24,5834
354,2024-02-24,7113
355,2024-02-24,10102
356,2024-02-24,4420
357,2024-02-24,7233
109,2024-02-24,13523
153,2024-02-24,7257
405,2024-02-24,2110
406,2024-02-24,6178
407,2024-02-24,4939
409,2024-02-24,3133
410,2024-02-24,12045
412,2024-02-24,5147
413,2024-02-24,4763
414,2024-02-24,2318
415,2024-02-24,3341
416,2024-02-24,2869
417,2024-02-24,6026
419,2024-02-24,2845
420,2024-02-24,3037
421,2024-02-24,3269
422,2024-02-24,2118
111,2024-02-24,25520
501,2024-02-24,5810
502,2024-02-24,3405
503,2024-02-24,3421
504,2024-02-24,6953
506,2024-02-24,6857
507,2024-02-24,7984
511,2024-02-24,3756
513,2024-02-24,6410
517,2024-02-24,11013
518,2024-02-24,4060
519,2024-02-24,3237
520,2024-02-24,3708
521,2024-02-24,8896
522,2024-02-24,7553
525,2024-02-24,5834
526,2024-02-24,3285
527,2024-02-24,13923
528,2024-02-24,2853
529,2024-02-24,4795
530,2024-02-24,3205
551,2024-02-24,1662
552,2024-02-24,2757
523,2024-02-24,18902
601,2024-02-24,5866
602,2024-02-24,9423
604,2024-02-24,6202
605,2024-02-24,19342
606,2024-02-24,20229
608,2024-02-24,2166
609,2024-02-24,13347
611,2024-02-24,10830
613,2024-02-24,6977
617,2024-02-24,2118
620,2024-02-24,4723
621,2024-02-24,2230
622,2024-02-24,4044
626,2024-02-24,7625
627,2024-02-24,5187
628,2024-02-24,8896
1102,2024-02-24,2238
1103,2024-02-24,1399
1104,2024-02-24,2661
1105,2024-02-24,2614
1106,2024-02-24,2182
505,2024-02-24,10582
701,2024-02-24,2422
702,2024-02-24,3173
703,2024-02-24,5195
704,2024-02-24,3804
705,2024-02-24,4963
707,2024-02-24,4620
708,2024-02-24,2661
709,2024-02-24,2789
712,2024-02-24,3653
714,2024-02-24,6498
716,2024-02-24,5035
717,2024-02-24,3037
718,2024-02-24,2909
719,2024-02-24,5083
720,2024-02-24,2470
721,2024-02-24,2118
722,2024-02-24,559
723,2024-02-24,911
418,2024-02-24,5826
802,2024-02-24,7305
803,2024-02-24,3237
806,2024-02-24,6770
807,2024-02-24,4420
808,2024-02-24,5691
411,2024-02-24,22387
510,2024-02-24,7177
612,2024-02-24,5651
901,2024-02-24,2598
902,2024-02-24,8048
903,2024-02-24,3085
905,2024-02-24,1039
906,2024-02-24,2318
908,2024-02-24,2614
909,2024-02-24,2214
913,2024-02-24,3533
915,2024-02-24,3892
916,2024-02-24,4156
917,2024-02-24,5147
918,2024-02-24,4004
919,2024-02-24,3796
920,2024-02-24,3077
921,2024-02-24,1934
922,2024-02-24,4867
951,2024-02-24,1606
952,2024-02-24,1718
101,2024-02-24,28964
110,2024-02-24,18438
151,2024-02-24,13036
404,2024-02-24,12428
711,2024-02-24,6602
1001,2024-02-24,3565
1002,2024-02-24,6042
1013,2024-02-24,3061
1014,2024-02-24,4276
1016,2024-02-24,11157
1018,2024-02-24,3221
1019,2024-02-24,3700
1051,2024-02-24,2142
1052,2024-02-24,1686
1053,2024-02-24,2837
1054,2024-02-24,416
102,2024-02-25,5219
103,2024-02-25,6987
104,2024-02-25,9813
105,2024-02-25,4356
107,2024-02-25,3178
108,2024-02-25,5359
113,2024-02-25,11247
114,2024-02-25,6106
115,2024-02-25,6999
116,2024-02-25,18999
117,2024-02-25,3463
118,2024-02-25,9302
119,2024-02-25,8822
120,2024-02-25,9557
122,2024-02-25,3603
123,2024-02-25,4180
124,2024-02-25,4308
125,2024-02-25,4867
126,2024-02-25,4083
127,2024-02-25,2467
128,2024-02-25,1877
129,2024-02-25,4703
130,2024-02-25,1513
152,2024-02-25,802
106,2024-02-25,8318
202,2024-02-25,6319
204,2024-02-25,4648
205,2024-02-25,4059
206,2024-02-25,6781
207,2024-02-25,8409
209,2024-02-25,8628
210,2024-02-25,4836
211,2024-02-25,4423
212,2024-02-25,3731
213,2024-02-25,3962
214,2024-02-25,3676
251,2024-02-25,4782
252,2024-02-25,4320
253,2024-02-25,4107
254,2024-02-25,3469
255,2024-02-25,5736
625,2024-02-25,24948
112,2024-02-25,52441
301,2024-02-25,15992
302,2024-02-25,6161
303,2024-02-25,5116
304,2024-02-25,11642
305,2024-02-25,9418
307,2024-02-25,19018
308,2024-02-25,23362
309,2024-02-25,2206
310,2024-02-25,13154
311,2024-02-25,29535
351,2024-02-25,5960
352,2024-02-25,3245
353,2024-02-25,4350
354,2024-02-25,5408
355,2024-02-25,7911
356,2024-02-25,4399
357,2024-02-25,5960
109,2024-02-25,9029
153,2024-02-25,4630
405,2024-02-25,1470
406,2024-02-25,2844
407,2024-02-25,2394
409,2024-02-25,1859
410,2024-02-25,8263
412,2024-02-25,3676
413,2024-02-25,2801
414,2024-02-25,905
415,2024-02-25,2515
416,2024-02-25,2169
417,2024-02-25,3773
419,2024-02-25,1689
420,2024-02-25,2048
421,2024-02-25,2035
422,2024-02-25,1641
111,2024-02-25,20148
501,2024-02-25,4417
502,2024-02-25,2430
503,2024-02-25,3324
504,2024-02-25,5031
506,2024-02-25,5025
507,2024-02-25,5620
511,2024-02-25,2127
513,2024-02-25,4405
517,2024-02-25,11344
518,2024-02-25,4806
519,2024-02-25,2783
520,2024-02-25,2929
521,2024-02-25,7006
522,2024-02-25,5450
525,2024-02-25,4356
526,2024-02-25,2740
527,2024-02-25,10086
528,2024-02-25,2169
529,2024-02-25,3919
530,2024-02-25,2807
551,2024-02-25,1325
552,2024-02-25,2048
523,2024-02-25,14643
601,2024-02-25,4830
602,2024-02-25,7516
604,2024-02-25,4867
605,2024-02-25,17918
606,2024-02-25,19255
608,2024-02-25,1489
609,2024-02-25,12759
611,2024-02-25,7856
613,2024-02-25,4672
617,2024-02-25,1179
620,2024-02-25,3153
621,2024-02-25,1555
622,2024-02-25,1987
626,2024-02-25,6398
627,2024-02-25,4059
628,2024-02-25,6914
1102,2024-02-25,1738
1103,2024-02-25,1221
1104,2024-02-25,2546
1105,2024-02-25,2297
1106,2024-02-25,1634
505,2024-02-25,7668
701,2024-02-25,1604
702,2024-02-25,2266
703,2024-02-25,3834
704,2024-02-25,2686
705,2024-02-25,3494
707,2024-02-25,3074
708,2024-02-25,1677
709,2024-02-25,1902
712,2024-02-25,2035
714,2024-02-25,4472
716,2024-02-25,3797
717,2024-02-25,2254
718,2024-02-25,2035
719,2024-02-25,3731
720,2024-02-25,1792
721,2024-02-25,1470
722,2024-02-25,316
723,2024-02-25,790
418,2024-02-25,4363
802,2024-02-25,4873
803,2024-02-25,2443
806,2024-02-25,7546
807,2024-02-25,3245
808,2024-02-25,5918
411,2024-02-25,17827
510,2024-02-25,4399
612,2024-02-25,4041
901,2024-02-25,1877
902,2024-02-25,5602
903,2024-02-25,2503
905,2024-02-25,644
906,2024-02-25,1677
908,2024-02-25,1495
909,2024-02-25,1944
913,2024-02-25,3232
915,2024-02-25,2929
916,2024-02-25,2947
917,2024-02-25,3731
918,2024-02-25,2850
919,2024-02-25,2874
920,2024-02-25,2272
921,2024-02-25,1452
922,2024-02-25,3828
951,2024-02-25,1069
952,2024-02-25,1106
101,2024-02-25,23168
110,2024-02-25,12024
151,2024-02-25,12936
404,2024-02-25,8221
711,2024-02-25,4217
1001,2024-02-25,2880
1002,2024-02-25,4496
1013,2024-02-25,4065
1014,2024-02-25,3184
1016,2024-02-25,7443
1018,2024-02-25,2382
1019,2024-02-25,2649
1051,2024-02-25,1312
1052,2024-02-25,1009
1053,2024-02-25,1780
1054,2024-02-25,377
102,2024-02-26,9367
103,2024-02-26,11945
104,2024-02-26,16571
105,2024-02-26,6721
107,2024-02-26,8217
108,2024-02-26,11646
113,2024-02-26,10932
114,2024-02-26,8078
115,2024-02-26,7595
116,2024-02-26,23039
117,2024-02-26,6698
118,2024-02-26,17814
119,2024-02-26,13487
120,2024-02-26,14845
122,2024-02-26,6260
123,2024-02-26,6928
124,2024-02-26,8101
125,2024-02-26,10380
126,2024-02-26,7043
127,2024-02-26,5178
128,2024-02-26,4235
129,2024-02-26,6628
130,2024-02-26,3567
152,2024-02-26,4120
106,2024-02-26,23476
202,2024-02-26,14224
204,2024-02-26,7687
205,2024-02-26,7779
206,2024-02-26,8723
207,2024-02-26,4212
209,2024-02-26,14592
210,2024-02-26,4856
211,2024-02-26,5915
212,2024-02-26,9252
213,2024-02-26,9321
214,2024-02-26,9713
251,2024-02-26,9367
252,2024-02-26,4074
253,2024-02-26,6467
254,2024-02-26,4442
255,2024-02-26,4097
625,2024-02-26,55168
112,2024-02-26,55928
301,2024-02-26,24143
302,2024-02-26,11301
303,2024-02-26,9068
304,2024-02-26,21473
305,2024-02-26,11968
307,2024-02-26,18136
308,2024-02-26,26629
309,2024-02-26,5846
310,2024-02-26,30035
311,2024-02-26,76941
351,2024-02-26,8332
352,2024-02-26,7917
353,2024-02-26,8792
354,2024-02-26,10357
355,2024-02-26,15259
356,2024-02-26,6905
357,2024-02-26,11347
109,2024-02-26,13418
153,2024-02-26,14178
405,2024-02-26,3982
406,2024-02-26,8147
407,2024-02-26,7158
409,2024-02-26,5892
410,2024-02-26,21220
412,2024-02-26,6836
413,2024-02-26,9759
414,2024-02-26,4097
415,2024-02-26,7365
416,2024-02-26,6030
417,2024-02-26,7595
419,2024-02-26,5524
420,2024-02-26,4143
421,2024-02-26,5178
422,2024-02-26,3406
111,2024-02-26,20277
501,2024-02-26,8171
502,2024-02-26,6306
503,2024-02-26,7963
504,2024-02-26,10932
506,2024-02-26,8746
507,2024-02-26,10748
511,2024-02-26,7549
513,2024-02-26,5501
517,2024-02-26,8746
518,2024-02-26,6467
519,2024-02-26,3798
520,2024-02-26,4902
521,2024-02-26,11186
522,2024-02-26,9644
525,2024-02-26,8355
526,2024-02-26,4787
527,2024-02-26,19011
528,2024-02-26,4442
529,2024-02-26,7227
530,2024-02-26,4718
551,2024-02-26,2325
552,2024-02-26,4718
523,2024-02-26,25018
601,2024-02-26,8447
602,2024-02-26,13579
604,2024-02-26,9091
605,2024-02-26,28954
606,2024-02-26,17768
608,2024-02-26,4350
609,2024-02-26,26169
611,2024-02-26,20944
613,2024-02-26,12797
617,2024-02-26,5984
620,2024-02-26,13165
621,2024-02-26,7365
622,2024-02-26,23867
626,2024-02-26,10173
627,2024-02-26,8309
628,2024-02-26,12060
1102,2024-02-26,3222
1103,2024-02-26,2094
1104,2024-02-26,3752
1105,2024-02-26,4166
1106,2024-02-26,3383
505,2024-02-26,13165
701,2024-02-26,4465
702,2024-02-26,5294
703,2024-02-26,7158
704,2024-02-26,9045
705,2024-02-26,8147
707,2024-02-26,8240
708,2024-02-26,4810
709,2024-02-26,4971
712,2024-02-26,6490
714,2024-02-26,15651
716,2024-02-26,9229
717,2024-02-26,4120
718,2024-02-26,4465
719,2024-02-26,7480
720,2024-02-26,4534
721,2024-02-26,3475
722,2024-02-26,1220
723,2024-02-26,1726
418,2024-02-26,11070
802,2024-02-26,15535
803,2024-02-26,5570
806,2024-02-26,7503
807,2024-02-26,6951
808,2024-02-26,6352
411,2024-02-26,44788
510,2024-02-26,13510
612,2024-02-26,10748
901,2024-02-26,5363
902,2024-02-26,9620
903,2024-02-26,4557
905,2024-02-26,2532
906,2024-02-26,5363
908,2024-02-26,5040
909,2024-02-26,4143
913,2024-02-26,5202
915,2024-02-26,6375
916,2024-02-26,7273
917,2024-02-26,8078
918,2024-02-26,7572
919,2024-02-26,6605
920,2024-02-26,7181
921,2024-02-26,3153
922,2024-02-26,10932
951,2024-02-26,3636
952,2024-02-26,4005
101,2024-02-26,54501
110,2024-02-26,15075
151,2024-02-26,21266
404,2024-02-26,17975
711,2024-02-26,15029
1001,2024-02-26,5570
1002,2024-02-26,15881
1013,2024-02-26,2739
1014,2024-02-26,5432
1016,2024-02-26,22371
1018,2024-02-26,5961
1019,2024-02-26,7848
1051,2024-02-26,3245
1052,2024-02-26,3705
1053,2024-02-26,6306
1054,2024-02-26,1680
102,2024-02-27,9493
103,2024-02-27,12182
104,2024-02-27,16916
105,2024-02-27,6995
107,2024-02-27,8970
108,2024-02-27,12253
113,2024-02-27,11254
114,2024-02-27,8708
115,2024-02-27,6852
116,2024-02-27,22508
117,2024-02-27,7066
118,2024-02-27,18534
119,2024-02-27,13443
120,2024-02-27,14918
122,2024-02-27,5996
123,2024-02-27,7066
124,2024-02-27,8089
125,2024-02-27,10540
126,2024-02-27,7352
127,2024-02-27,5187
128,2024-02-27,4211
129,2024-02-27,6828
130,2024-02-27,3616
152,2024-02-27,4330
106,2024-02-27,24554
202,2024-02-27,14156
204,2024-02-27,8256
205,2024-02-27,7780
206,2024-02-27,9588
207,2024-02-27,4640
209,2024-02-27,14608
210,2024-02-27,5115
211,2024-02-27,6353
212,2024-02-27,9802
213,2024-02-27,9921
214,2024-02-27,10326
251,2024-02-27,9565
252,2024-02-27,4330
253,2024-02-27,6590
254,2024-02-27,4568
255,2024-02-27,4211
625,2024-02-27,57577
112,2024-02-27,58101
301,2024-02-27,25148
302,2024-02-27,11944
303,2024-02-27,9446
304,2024-02-27,22531
305,2024-02-27,12348
307,2024-02-27,18844
308,2024-02-27,27504
309,2024-02-27,5900
310,2024-02-27,31239
311,2024-02-27,79228
351,2024-02-27,8684
352,2024-02-27,7923
353,2024-02-27,9160
354,2024-02-27,10659
355,2024-02-27,15465
356,2024-02-27,6828
357,2024-02-27,11587
109,2024-02-27,14394
153,2024-02-27,15370
405,2024-02-27,4164
406,2024-02-27,8565
